"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""STUDYDAY"";""STUDYTIMEFROM"";""STUDYTIMETO"";""ROOM""",
"C;2;""RANGSIT"";2555;2;""CS458"";""521"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650002"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-218""",
"W;2;""RANGSIT"";2555;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""810001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-218""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-109""",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2555;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-108""",
"W;2;""RANGSIT"";2555;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-108""",
"W;2;""RANGSIT"";2555;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-106""",
"W;2;""RANGSIT"";2555;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-108""",
"W;2;""RANGSIT"";2555;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-108""",
"W;2;""RANGSIT"";2555;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-106""",
"W;2;""RANGSIT"";2555;2;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2032""",
"W;2;""RANGSIT"";2555;2;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2033""",
"W;2;""RANGSIT"";2555;2;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2034""",
"W;2;""RANGSIT"";2555;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2033""",
"W;2;""RANGSIT"";2555;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2034""",
"W;2;""RANGSIT"";2555;2;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2555;2;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;2;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;2;""PY228"";""471"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""PY228"";""521"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""SC123"";""471"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC5-S201""",
"W;2;""RANGSIT"";2555;2;""SC123"";""521"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC5-S201""",
"W;2;""RANGSIT"";2555;2;""SC135"";""471"";""GENERAL PHYSICS"";3;""650001"";""MON"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""SC135"";""471"";""GENERAL PHYSICS"";3;""650001"";""THU"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""SC135"";""521"";""GENERAL PHYSICS"";3;""650001"";""MON"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""SC135"";""521"";""GENERAL PHYSICS"";3;""650001"";""THU"";30/12/1899 16:30:00;30/12/1899 17:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2555;2;""SC173"";""471"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""SC173"";""521"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""SC185"";""471"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""SC185"";""521"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2555;2;""SO201"";""471"";""INTRODUCTION TO SOCIOLOGY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;2;""SO201"";""521"";""INTRODUCTION TO SOCIOLOGY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;2;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;2;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;2;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3049""",
"W;2;""RANGSIT"";2555;2;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3049""",
"W;2;""RANGSIT"";2555;2;""TU120"";""471"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2555;2;""TU120"";""521"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2555;2;""TU130"";""471"";""INTEGRATED SCIENCES AND TECHNOLOGY"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S305""",
"W;2;""RANGSIT"";2555;2;""TU130"";""521"";""INTEGRATED SCIENCES AND TECHNOLOGY"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S305""",
"W;2;""RANGSIT"";2555;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3018""",
"W;2;""RANGSIT"";2555;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-122""",
"W;2;""RANGSIT"";2555;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""MON"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";""TUE"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-121""",
"W;2;""RANGSIT"";2555;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 17:25:00;""LC3-118""",
"W;2;""RANGSIT"";2555;3;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2555;3;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2555;3;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2555;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""SAT"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2555;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""FRI"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2555;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";""THU"";30/12/1899 9:00:00;30/12/1899 11:55:00;""LC3-117""",
"W;2;""RANGSIT"";2556;1;""CJ315"";""521"";""	THE COMMUNITY’S ROLE IN CRIME PREVENTION"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4037""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650003"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650003"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-108""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-111""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-108""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-111""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230002"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-117""",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650002"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-110""",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650003"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-111""",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4011""",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4011""",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC4-214""",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC4-214""",
"W;2;""RANGSIT"";2556;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC4011""",
