"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""ENROLLAMOUNT""",
"W;2;""RANGSIT"";2556;2;""SC173"";""561"";""FUNDAMENTAL CHEMISTRY LABORATORY"";1;""650001"";1",
"W;2;""RANGSIT"";2556;2;""SC185"";""521"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";0",
"W;2;""RANGSIT"";2556;2;""SC185"";""561"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";59",
"W;2;""RANGSIT"";2556;2;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";11",
"W;2;""RANGSIT"";2556;2;""SW221"";""471"";""THAI SOCIETY AND THEORY AND PRINCIPLE OF SOCIAL DEVELOPMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""SW221"";""521"";""THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT"";3;""650001"";24",
"W;2;""RANGSIT"";2556;2;""SW221"";""561"";""THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT"";3;""650001"";10",
"W;2;""RANGSIT"";2556;2;""TU120"";""521"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""TU120"";""561"";""INTEGRATED SOCIAL SCIENCES"";2;""650001"";64",
"W;2;""RANGSIT"";2556;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";3",
"W;2;""RANGSIT"";2556;3;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";23",
"W;2;""RANGSIT"";2556;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";18",
"W;2;""RANGSIT"";2556;3;""MA211"";""561"";""CALCULUS 1"";3;""650001"";24",
"W;2;""RANGSIT"";2556;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";27",
"W;2;""RANGSIT"";2556;3;""MA212"";""561"";""CALCULUS 2"";3;""650001"";1",
"W;2;""RANGSIT"";2556;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";32",
"W;2;""RANGSIT"";2556;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";34",
"W;2;""RANGSIT"";2556;3;""ST216"";""561"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";51",
"W;2;""RANGSIT"";2556;3;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";4"
"W;2;""RANGSIT"";2556;3;""SW365"";""561"";""FAMILY LIFE EDUCATION"," SEX EDUCATION AND SEXUAL ETHICS"";3;""650001"";0"
"W;2;""RANGSIT"";2556;3;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";2",
"W;2;""RANGSIT"";2556;3;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";22",
"W;2;""RANGSIT"";2556;3;""SW478"";""561"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CJ321"";""471"";""THE CRIMINAL JUSTICE FOR JUVENILE"";3;""650001"";1",
"W;2;""RANGSIT"";2557;1;""CJ321"";""521"";""THE CRIMINAL JUSTICE FOR JUVENILE"";3;""650001"";44",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";1",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";1",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";1",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";6",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";2",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";57",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";32",
"C;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010003"";0",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";32",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";33",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";6",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";13",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";2",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230001"";45",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230002"";30",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230003"";14",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650001"";32",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650002"";33",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";25",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";6",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";16",
"C;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""000003"";0",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";32",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";45",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";23",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003201"";58",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003202"";31",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650001"";29",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650002"";28",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""120001"";47",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""120002"";38",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""650001"";29",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""650002"";18",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";18",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";0",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";1",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650002"";11",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050001"";33",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050002"";50",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""650001"";28",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""650002"";18",
"W;2;""RANGSIT"";2557;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""090001"";2",
"W;2;""RANGSIT"";2557;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""650001"";2",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""002101"";33",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""002102"";28",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""650001"";19",
"C;2;""RANGSIT"";2557;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";0",
"W;2;""RANGSIT"";2557;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";0",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";5",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";0",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";1",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";6",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";39",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";44",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";29",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";18",
"C;2;""RANGSIT"";2557;1;""CS231"";""561"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";0",
"C;2;""RANGSIT"";2557;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";0",
"C;2;""RANGSIT"";2557;1;""CS251"";""561"";""DATABASE SYSTEMS 1"";3;""070001"";0",
"C;2;""RANGSIT"";2557;1;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""080001"";0",
"C;2;""RANGSIT"";2557;1;""CS275"";""561"";""HUMAN INFORMATION PROCESSING"";3;""080001"";0",
"C;2;""RANGSIT"";2557;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";0",
"C;2;""RANGSIT"";2557;1;""CS281"";""561"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";0",
"W;2;""RANGSIT"";2557;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";2",
"W;2;""RANGSIT"";2557;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";5",
"W;2;""RANGSIT"";2557;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";83",
"W;2;""RANGSIT"";2557;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";47",
"W;2;""RANGSIT"";2557;1;""CS286"";""561"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";2",
"W;2;""RANGSIT"";2557;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";28",
"W;2;""RANGSIT"";2557;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650001"";15",
"W;2;""RANGSIT"";2557;1;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";1",
"W;2;""RANGSIT"";2557;1;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""830001"";1",
"W;2;""RANGSIT"";2557;1;""CS296"";""561"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";2",
"W;2;""RANGSIT"";2557;1;""CS296"";""561"";""ART AND DESIGN FOUNDATIONS"";3;""830001"";18",
"W;2;""RANGSIT"";2557;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""040001"";6",
"W;2;""RANGSIT"";2557;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""650001"";6",
"W;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""000001"";45",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""000002"";0",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""000003"";0",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""000004"";0",
"W;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""650001"";19",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""650002"";0",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""650003"";0",
"C;2;""RANGSIT"";2557;1;""CS300"";""561"";""SEMINAR IN PRACTICAL PROGRAMMING"";1;""650004"";0",
"W;2;""RANGSIT"";2557;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";30",
"W;2;""RANGSIT"";2557;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""810001"";42",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""080001"";54",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650001"";40",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650002"";2",
"W;2;""RANGSIT"";2557;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""030001"";0",
"W;2;""RANGSIT"";2557;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""030001"";67",
"W;2;""RANGSIT"";2557;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""650001"";52",
"W;2;""RANGSIT"";2557;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""650002"";4",
"W;2;""RANGSIT"";2557;1;""CS314"";""561"";""THEORY OF COMPUTATION"";3;""030001"";2",
"W;2;""RANGSIT"";2557;1;""CS341"";""521"";""OPERATING SYSTEMS 1"";3;""050001"";59",
"W;2;""RANGSIT"";2557;1;""CS341"";""521"";""OPERATING SYSTEMS 1"";3;""650001"";47",
"W;2;""RANGSIT"";2557;1;""CS341"";""561"";""OPERATING SYSTEMS I"";3;""050001"";2",
"W;2;""RANGSIT"";2557;1;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""070001"";0",
"C;2;""RANGSIT"";2557;1;""CS358"";""521"";""COMPUTER SIMULATION AND FORECASTING TECHNIQUES IN BUSINESS"";3;""100001"";0",
"C;2;""RANGSIT"";2557;1;""CS358"";""521"";""COMPUTER SIMULATION AND FORECASTING TECHNIQUES IN BUSINESS"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS365"";""521"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""020001"";32",
"W;2;""RANGSIT"";2557;1;""CS365"";""521"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""650001"";35",
"W;2;""RANGSIT"";2557;1;""CS385"";""521"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""020001"";28",
"W;2;""RANGSIT"";2557;1;""CS385"";""521"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""650001"";14",
"W;2;""RANGSIT"";2557;1;""CS386"";""521"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""040001"";9",
"W;2;""RANGSIT"";2557;1;""CS386"";""521"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""650001"";16",
"W;2;""RANGSIT"";2557;1;""CS387"";""521"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""070001"";9",
"W;2;""RANGSIT"";2557;1;""CS387"";""521"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""650001"";8",
"W;2;""RANGSIT"";2557;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""020001"";6",
"W;2;""RANGSIT"";2557;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""090001"";23",
"W;2;""RANGSIT"";2557;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""650001"";16",
"W;2;""RANGSIT"";2557;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""650002"";6",
"W;2;""RANGSIT"";2557;1;""CS396"";""521"";""COMPUTER GRAPHICS  MODELING"";3;""010001"";7",
"W;2;""RANGSIT"";2557;1;""CS396"";""521"";""COMPUTER GRAPHICS  MODELING"";3;""650001"";5",
"C;2;""RANGSIT"";2557;1;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""100001"";0",
"C;2;""RANGSIT"";2557;1;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""000001"";56",
"W;2;""RANGSIT"";2557;1;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""650001"";41",
"W;2;""RANGSIT"";2557;1;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""000001"";3",
"W;2;""RANGSIT"";2557;1;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""650001"";2",
"C;2;""RANGSIT"";2557;1;""CS406"";""521"";""SELECTED TOPICS  IN ADVANCED  SOFWARE ENGINEERING TECHNOLOGY"";3;""020001"";0",
"W;2;""RANGSIT"";2557;1;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""070001"";5",
"C;2;""RANGSIT"";2557;1;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS409"";""521"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""100001"";9",
"C;2;""RANGSIT"";2557;1;""CS409"";""521"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS427"";""521"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""260001"";14",
"W;2;""RANGSIT"";2557;1;""CS427"";""521"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""650001"";10",
"W;2;""RANGSIT"";2557;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""020001"";10",
"W;2;""RANGSIT"";2557;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""650001"";4",
"W;2;""RANGSIT"";2557;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""040001"";4",
"C;2;""RANGSIT"";2557;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""040001"";17",
"W;2;""RANGSIT"";2557;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650001"";26",
"W;2;""RANGSIT"";2557;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650002"";1",
"C;2;""RANGSIT"";2557;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""810001"";13",
"W;2;""RANGSIT"";2557;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650001"";9",
"W;2;""RANGSIT"";2557;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650002"";3",
"W;2;""RANGSIT"";2557;1;""CS467"";""521"";""MACHINE LEARNING"";3;""670001"";3",
"W;2;""RANGSIT"";2557;1;""CS469"";""521"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""100001"";1",
"W;2;""RANGSIT"";2557;1;""CS469"";""521"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""650001"";9",
"W;2;""RANGSIT"";2557;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""450001"";3",
"C;2;""RANGSIT"";2557;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS488"";""521"";""FORMAL METHODS"";3;""010001"";10",
"W;2;""RANGSIT"";2557;1;""CS488"";""521"";""FORMAL METHODS"";3;""650001"";14",
"W;2;""RANGSIT"";2557;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";20",
"W;2;""RANGSIT"";2557;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";11",
"W;2;""RANGSIT"";2557;1;""CS489"";""561"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";1",
"C;2;""RANGSIT"";2557;1;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""650001"";0",
"W;2;""RANGSIT"";2557;1;""CS496"";""521"";""RENDERING 2"";3;""030001"";3",
"W;2;""RANGSIT"";2557;1;""CS496"";""521"";""RENDERING 2"";3;""650001"";2",
"C;2;""RANGSIT"";2557;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""030001"";0",
"C;2;""RANGSIT"";2557;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""650001"";0",
"C;2;""RANGSIT"";2557;1;""CS499"";""521"";""SELECTED TOPICS IN COMPUTER GRAPHICS"";3;""030001"";0",
"C;2;""RANGSIT"";2557;1;""CS499"";""521"";""SELECTED TOPICS IN COMPUTER GRAPHICS"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""EL070"";""561"";""ENGLISH COURSE 1"";3;""650001"";32",
"W;2;""RANGSIT"";2557;1;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650001"";26",
"C;2;""RANGSIT"";2557;1;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650002"";0",
"W;2;""RANGSIT"";2557;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650002"";2",
"W;2;""RANGSIT"";2557;1;""EL295"";""561"";""ACADEMIC ENGLISH 1"";3;""650001"";30",
"W;2;""RANGSIT"";2557;1;""EL295"";""561"";""ACADEMIC ENGLISH 1"";3;""650002"";14",
"W;2;""RANGSIT"";2557;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650001"";23",
"W;2;""RANGSIT"";2557;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650002"";29",
"W;2;""RANGSIT"";2557;1;""HR201"";""561"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";49",
"W;2;""RANGSIT"";2557;1;""MA211"";""521"";""CALCULUS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""MA211"";""561"";""CALCULUS 1"";3;""650001"";62",
"C;2;""RANGSIT"";2557;1;""MA216"";""561"";""CALCULUS FOR SOCIAL SCIENCE 1"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""ST216"";""561"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";59",
"W;2;""RANGSIT"";2557;1;""TH161"";""561"";""THAI USAGE"";3;""650001"";32",
"W;2;""RANGSIT"";2557;1;""TH161"";""561"";""THAI USAGE"";3;""650002"";32",
"W;2;""RANGSIT"";2557;1;""TU110"";""521"";""INTEGRATED HUMANITIES"";3;""650001"";2",
"W;2;""RANGSIT"";2557;1;""TU110"";""561"";""INTEGRATED HUMANITIES"";2;""650001"";49",
"C;2;""RANGSIT"";2557;1;""TU122"";""561"";""LAW IN EVERYDAY LIFE"";3;""650001"";0",
"W;2;""RANGSIT"";2557;1;""TU154"";""521"";""FOUNDATION OF MATHEMATICS"";3;""650001"";12",
"W;2;""RANGSIT"";2557;1;""TU154"";""561"";""FOUNDATION OF MATHEMATICS"";3;""650001"";65",
"W;2;""RANGSIT"";2557;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";0",
"W;2;""RANGSIT"";2557;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""455401"";4",
"W;2;""RANGSIT"";2557;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";17",
"W;2;""RANGSIT"";2557;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";2",
"W;2;""RANGSIT"";2557;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""450001"";45",
"W;2;""RANGSIT"";2557;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""450002"";45",
"W;2;""RANGSIT"";2557;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""450003"";34",
"W;2;""RANGSIT"";2557;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""650001"";29",
"W;2;""RANGSIT"";2557;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""650003"";29",
"W;2;""RANGSIT"";2557;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";1",
"W;2;""RANGSIT"";2557;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";22",
"W;2;""RANGSIT"";2557;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";3",
"W;2;""RANGSIT"";2557;2;""CS112"";""561"";""INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";28",
"W;2;""RANGSIT"";2557;2;""CS112"";""561"";""INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";41",
"W;2;""RANGSIT"";2557;2;""CS115"";""561"";""PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING"";1;""005401"";38",
"W;2;""RANGSIT"";2557;2;""CS115"";""561"";""PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING"";1;""005402"";28",
"W;2;""RANGSIT"";2557;2;""CS115"";""561"";""PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING"";1;""005403"";16",
